timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,speed,steering,cds_value
1783401099.008,5.23,0.0,0.0,0.0,0,0.0,1
1783401099.116,5.34,0.0,0.0,0.0,0,0.0,1
1783401099.225,5.45,0.0,0.0,0.0,0,0.0,1
1783401099.333,5.55,0.0,0.0,0.0,0,0.0,1
1783401099.441,5.66,0.0,0.0,0.0,0,0.0,1
1783401099.548,5.77,0.0,0.0,0.0,0,0.0,1
1783401099.657,5.88,0.0,0.0,0.0,0,0.0,1
1783401099.764,5.98,0.0,0.0,0.0,0,0.0,1
1783401099.871,6.09,0.0,0.0,0.0,0,0.0,1
1783401099.978,6.2,0.0,0.0,0.0,0,0.0,1
1783401100.085,6.3,0.0,0.0,0.0,0,0.0,1
1783401100.193,6.41,0.0,0.0,0.0,0,0.0,1
1783401100.3,6.52,0.0,0.0,0.0,0,0.0,1
1783401100.407,6.63,0.0,0.0,0.0,0,0.0,1
1783401100.514,6.73,0.0,0.0,0.0,0,0.0,1
1783401100.626,6.85,0.0,0.0,0.0,0,0.0,1
1783401100.733,6.95,0.0,0.0,0.0,0,0.0,1
1783401100.84,7.06,0.0,0.0,0.0,0,0.0,1
1783401100.948,7.17,0.0,0.0,0.0,0,0.0,1
1783401101.054,7.27,0.0,0.0,0.0,0,0.0,1
1783401101.161,7.38,0.0,0.0,0.0,0,0.0,1
1783401101.268,7.49,0.0,0.0,0.0,0,0.0,1
1783401101.375,7.59,0.0,0.0,0.0,0,0.0,1
1783401101.482,7.7,0.0,0.0,0.0,0,0.0,1
1783401101.588,7.81,0.0,0.0,0.0,0,0.0,1
1783401101.695,7.92,0.0,0.0,0.0,0,0.0,1
1783401101.802,8.02,0.0,0.0,0.0,0,0.0,1
1783401101.909,8.13,0.0,0.0,0.0,0,0.0,1
1783401102.016,8.24,0.0,0.0,0.0,0,0.0,1
1783401102.125,8.35,0.0,0.0,0.0,0,0.0,1
1783401102.238,8.46,0.0,0.0,0.0,0,0.0,1
1783401102.344,8.56,0.0,0.0,0.0,0,0.0,1
1783401102.451,8.67,0.0,0.0,0.0,0,0.0,1
1783401102.559,8.78,0.0,0.0,0.0,0,0.0,1
1783401102.666,8.89,0.0,0.0,0.0,0,0.0,1
1783401102.773,8.99,0.0,0.0,0.0,0,0.0,1
1783401102.88,9.1,0.0,0.0,0.0,0,0.0,1
1783401102.987,9.21,0.0,0.0,0.0,0,0.0,1
1783401103.093,9.31,0.0,0.0,0.0,0,0.0,1
1783401103.2,9.42,0.0,0.0,0.0,0,0.0,1
1783401103.307,9.53,0.0,0.0,0.0,0,0.0,1
1783401103.414,9.63,0.0,0.0,0.0,0,0.0,1
1783401103.521,9.74,0.0,0.0,0.0,0,0.0,1
1783401103.629,9.85,0.0,0.0,0.0,0,0.0,1
1783401103.736,9.96,0.0,0.0,0.0,0,0.0,1
1783401103.843,10.06,0.0,0.0,0.0,0,0.0,1
1783401103.95,10.17,0.0,0.0,0.0,0,0.0,1
1783401104.057,10.28,0.0,0.0,0.0,0,0.0,1
1783401104.166,10.39,0.0,0.0,0.0,0,0.0,1
1783401104.273,10.49,0.0,0.0,0.0,0,0.0,1
1783401104.38,10.6,0.0,0.0,0.0,0,0.0,1
1783401104.487,10.71,0.0,0.0,0.0,0,0.0,1
1783401104.594,10.81,0.0,0.0,0.0,0,0.0,1
1783401104.702,10.92,0.0,0.0,0.0,0,0.0,1
1783401104.809,11.03,0.0,0.0,0.0,0,0.0,1
1783401104.918,11.14,0.0,0.0,0.0,0,0.0,1
1783401105.028,11.25,0.0,0.0,0.0,0,0.0,1
1783401105.135,11.35,0.0,0.0,0.0,0,0.0,1
1783401105.242,11.46,0.0,0.0,0.0,0,0.0,1
1783401105.348,11.57,0.0,0.0,0.0,0,0.0,1
1783401105.455,11.68,0.0,0.0,0.0,0,0.0,1
1783401105.562,11.78,0.0,0.0,0.0,0,0.0,1
1783401105.669,11.89,0.0,0.0,0.0,0,0.0,1
1783401105.776,12.0,0.0,0.0,0.0,0,0.0,1
1783401105.882,12.1,0.0,0.0,0.0,0,0.0,1
1783401105.989,12.21,0.0,0.0,0.0,0,0.0,1
1783401106.096,12.32,0.0,0.0,0.0,0,0.0,1
1783401106.203,12.42,0.0,0.0,0.0,0,0.0,1
1783401106.31,12.53,0.0,0.0,0.0,0,0.0,1
1783401106.417,12.64,0.0,0.0,0.0,0,0.0,1
1783401106.524,12.74,0.0,0.0,0.0,0,0.0,1
1783401106.633,12.85,0.0,0.0,0.0,0,0.0,1
1783401106.74,12.96,0.0,0.0,0.0,0,0.0,1
1783401106.847,13.07,0.0,0.0,0.0,0,0.0,1
1783401106.954,13.17,0.0,0.0,0.0,0,0.0,1
1783401107.062,13.28,0.0,0.0,0.0,0,0.0,1
1783401107.169,13.39,0.0,0.0,0.0,0,0.0,1
1783401107.275,13.5,0.0,0.0,0.0,0,0.0,1
1783401107.382,13.6,0.0,0.0,0.0,0,0.0,1
1783401107.489,13.71,0.0,0.0,0.0,0,0.0,1
1783401107.596,13.82,0.0,0.0,0.0,0,0.0,1
1783401107.703,13.92,0.0,0.0,0.0,0,0.0,1
1783401107.81,14.03,0.0,0.0,0.0,0,0.0,1
1783401107.917,14.14,0.0,0.0,0.0,0,0.0,1
1783401108.027,14.25,0.0,0.0,0.0,0,0.0,1
1783401108.134,14.35,0.0,0.0,0.0,0,0.0,1
1783401108.241,14.46,0.0,0.0,0.0,0,0.0,1
1783401108.347,14.57,0.0,0.0,0.0,0,0.0,1
1783401108.454,14.67,0.0,0.0,0.0,0,0.0,1
1783401108.561,14.78,0.0,0.0,0.0,0,0.0,1
1783401108.668,14.89,0.0,0.0,0.0,0,0.0,1
1783401108.775,14.99,0.0,0.0,0.0,0,0.0,1
1783401108.881,15.1,0.0,0.0,0.0,0,0.0,1
1783401108.988,15.21,0.0,0.0,0.0,0,0.0,1
1783401109.095,15.32,0.0,0.0,0.0,0,0.0,1
1783401109.202,15.42,0.0,0.0,0.0,0,0.0,1
1783401109.309,15.53,0.0,0.0,0.0,0,0.0,1
1783401109.416,15.64,0.0,0.0,0.0,0,0.0,1
1783401109.525,15.75,0.0,0.0,0.0,0,0.0,1
1783401109.634,15.85,0.0,0.0,0.0,0,0.0,1
1783401109.741,15.96,0.0,0.0,0.0,0,0.0,1
1783401109.848,16.07,0.0,0.0,0.0,0,0.0,1
1783401109.955,16.17,0.0,0.0,0.0,0,0.0,1
1783401110.061,16.28,0.0,0.0,0.0,0,0.0,1
1783401110.168,16.39,0.0,0.0,0.0,0,0.0,1
1783401110.275,16.5,0.0,0.0,0.0,0,0.0,1
1783401110.382,16.6,0.0,0.0,0.0,0,0.0,1
1783401110.49,16.71,0.0,0.0,0.0,0,0.0,1
1783401110.597,16.82,0.0,0.0,0.0,0,0.0,1
1783401110.704,16.92,0.0,0.0,0.0,0,0.0,1
1783401110.811,17.03,0.0,0.0,0.0,0,0.0,1
1783401110.92,17.14,0.0,0.0,0.0,0,0.0,1
1783401111.031,17.25,0.0,0.0,0.0,0,0.0,1
1783401111.138,17.36,0.0,0.0,0.0,0,0.0,1
1783401111.245,17.47,0.0,0.0,0.0,0,0.0,1
1783401111.352,17.57,0.0,0.0,0.0,0,0.0,1
1783401111.458,17.68,0.0,0.0,0.0,0,0.0,1
1783401111.565,17.79,0.0,0.0,0.0,0,0.0,1
1783401111.672,17.89,0.0,0.0,0.0,0,0.0,1
1783401111.779,18.0,0.0,0.0,0.0,0,0.0,1
1783401111.886,18.11,0.0,0.0,0.0,0,0.0,1
1783401111.993,18.21,0.0,0.0,0.0,0,0.0,1
1783401112.1,18.32,0.0,0.0,0.0,0,0.0,1
1783401112.206,18.43,0.0,0.0,0.0,0,0.0,1
1783401112.313,18.53,0.0,0.0,0.0,0,0.0,1
1783401112.42,18.64,0.0,0.0,0.0,0,0.0,1
1783401112.527,18.75,0.0,0.0,0.0,0,0.0,1
1783401112.634,18.85,0.0,0.0,0.0,0,0.0,1
1783401112.741,18.96,0.0,0.0,0.0,0,0.0,1
1783401112.847,19.07,0.0,0.0,0.0,0,0.0,1
1783401112.954,19.17,0.0,0.0,0.0,0,0.0,1
1783401113.061,19.28,0.0,0.0,0.0,0,0.0,1
1783401113.168,19.39,0.0,0.0,0.0,0,0.0,1
1783401113.275,19.5,0.0,0.0,0.0,0,0.0,1
